Date: 2020-06-08 08:04:43s, Time_Cost: 128s, Epoch: [3/200], Train_PSNR: 28.90, Val_PSNR: 23.04, Val_SSIM: 0.7857
Date: 2020-06-08 08:06:52s, Time_Cost: 128s, Epoch: [4/200], Train_PSNR: 28.89, Val_PSNR: 22.94, Val_SSIM: 0.7760
Date: 2020-06-08 08:09:00s, Time_Cost: 128s, Epoch: [5/200], Train_PSNR: 29.00, Val_PSNR: 23.06, Val_SSIM: 0.7878
Date: 2020-06-08 08:11:09s, Time_Cost: 129s, Epoch: [6/200], Train_PSNR: 28.90, Val_PSNR: 22.98, Val_SSIM: 0.7829
Date: 2020-06-08 08:13:18s, Time_Cost: 129s, Epoch: [7/200], Train_PSNR: 28.98, Val_PSNR: 23.01, Val_SSIM: 0.7774
Date: 2020-06-08 08:15:27s, Time_Cost: 129s, Epoch: [8/200], Train_PSNR: 28.75, Val_PSNR: 22.88, Val_SSIM: 0.7803
Date: 2020-06-08 08:17:35s, Time_Cost: 129s, Epoch: [9/200], Train_PSNR: 29.09, Val_PSNR: 23.14, Val_SSIM: 0.7855
Date: 2020-06-08 08:19:44s, Time_Cost: 129s, Epoch: [10/200], Train_PSNR: 28.97, Val_PSNR: 23.07, Val_SSIM: 0.7761
Date: 2020-06-08 08:21:53s, Time_Cost: 129s, Epoch: [11/200], Train_PSNR: 29.06, Val_PSNR: 22.97, Val_SSIM: 0.7656
Date: 2020-06-08 08:27:44s, Time_Cost: 133s, Epoch: [1/200], Train_PSNR: 19.97, Val_PSNR: 20.49, Val_SSIM: 0.7111
Date: 2020-06-08 08:29:58s, Time_Cost: 134s, Epoch: [2/200], Train_PSNR: 23.02, Val_PSNR: 21.59, Val_SSIM: 0.7399
Date: 2020-06-08 08:32:12s, Time_Cost: 134s, Epoch: [3/200], Train_PSNR: 23.75, Val_PSNR: 21.59, Val_SSIM: 0.7446
Date: 2020-06-08 08:34:30s, Time_Cost: 138s, Epoch: [4/200], Train_PSNR: 24.10, Val_PSNR: 22.01, Val_SSIM: 0.7588
Date: 2020-06-08 09:21:23s, Time_Cost: 134s, Epoch: [1/200], Train_PSNR: 24.53, Val_PSNR: 22.15, Val_SSIM: 0.7593
Date: 2020-06-08 09:23:39s, Time_Cost: 136s, Epoch: [2/200], Train_PSNR: 24.84, Val_PSNR: 22.24, Val_SSIM: 0.7651
Date: 2020-06-08 09:25:56s, Time_Cost: 137s, Epoch: [3/200], Train_PSNR: 25.18, Val_PSNR: 22.13, Val_SSIM: 0.7636
Date: 2020-06-08 09:28:15s, Time_Cost: 139s, Epoch: [4/200], Train_PSNR: 25.32, Val_PSNR: 22.45, Val_SSIM: 0.7733
Date: 2020-06-08 09:30:32s, Time_Cost: 137s, Epoch: [5/200], Train_PSNR: 25.46, Val_PSNR: 22.36, Val_SSIM: 0.7728
Date: 2020-06-08 09:32:50s, Time_Cost: 138s, Epoch: [6/200], Train_PSNR: 25.59, Val_PSNR: 22.19, Val_SSIM: 0.7748
Date: 2020-06-08 09:35:07s, Time_Cost: 137s, Epoch: [7/200], Train_PSNR: 25.71, Val_PSNR: 22.16, Val_SSIM: 0.7685
Date: 2020-06-08 09:37:24s, Time_Cost: 137s, Epoch: [8/200], Train_PSNR: 25.90, Val_PSNR: 22.37, Val_SSIM: 0.7695
Date: 2020-06-08 09:39:41s, Time_Cost: 137s, Epoch: [9/200], Train_PSNR: 26.03, Val_PSNR: 22.40, Val_SSIM: 0.7777
Date: 2020-06-08 09:41:58s, Time_Cost: 137s, Epoch: [10/200], Train_PSNR: 26.13, Val_PSNR: 22.67, Val_SSIM: 0.7800
Date: 2020-06-08 09:44:16s, Time_Cost: 137s, Epoch: [11/200], Train_PSNR: 26.24, Val_PSNR: 22.25, Val_SSIM: 0.7716
Date: 2020-06-08 09:46:33s, Time_Cost: 137s, Epoch: [12/200], Train_PSNR: 26.30, Val_PSNR: 22.52, Val_SSIM: 0.7820
Date: 2020-06-08 09:48:51s, Time_Cost: 138s, Epoch: [13/200], Train_PSNR: 26.43, Val_PSNR: 22.68, Val_SSIM: 0.7778
Date: 2020-06-08 09:51:08s, Time_Cost: 137s, Epoch: [14/200], Train_PSNR: 26.56, Val_PSNR: 22.79, Val_SSIM: 0.7811
Date: 2020-06-08 09:53:26s, Time_Cost: 138s, Epoch: [15/200], Train_PSNR: 26.60, Val_PSNR: 22.52, Val_SSIM: 0.7752
Date: 2020-06-08 09:55:43s, Time_Cost: 137s, Epoch: [16/200], Train_PSNR: 26.60, Val_PSNR: 22.46, Val_SSIM: 0.7700
Date: 2020-06-08 09:58:01s, Time_Cost: 138s, Epoch: [17/200], Train_PSNR: 26.67, Val_PSNR: 22.70, Val_SSIM: 0.7832
Date: 2020-06-08 10:00:18s, Time_Cost: 137s, Epoch: [18/200], Train_PSNR: 26.80, Val_PSNR: 22.45, Val_SSIM: 0.7805
Date: 2020-06-08 10:02:35s, Time_Cost: 137s, Epoch: [19/200], Train_PSNR: 26.95, Val_PSNR: 22.72, Val_SSIM: 0.7804
Date: 2020-06-08 10:04:53s, Time_Cost: 137s, Epoch: [20/200], Train_PSNR: 26.97, Val_PSNR: 22.77, Val_SSIM: 0.7804
Date: 2020-06-08 10:07:10s, Time_Cost: 138s, Epoch: [21/200], Train_PSNR: 27.00, Val_PSNR: 22.74, Val_SSIM: 0.7827
Date: 2020-06-08 10:09:28s, Time_Cost: 138s, Epoch: [22/200], Train_PSNR: 27.16, Val_PSNR: 22.28, Val_SSIM: 0.7747
Date: 2020-06-08 10:11:46s, Time_Cost: 138s, Epoch: [23/200], Train_PSNR: 27.15, Val_PSNR: 22.75, Val_SSIM: 0.7822
Date: 2020-06-08 10:14:03s, Time_Cost: 138s, Epoch: [24/200], Train_PSNR: 27.25, Val_PSNR: 22.82, Val_SSIM: 0.7884
Date: 2020-06-08 10:16:21s, Time_Cost: 137s, Epoch: [25/200], Train_PSNR: 27.33, Val_PSNR: 22.55, Val_SSIM: 0.7756
Date: 2020-06-08 10:18:38s, Time_Cost: 137s, Epoch: [26/200], Train_PSNR: 27.39, Val_PSNR: 22.72, Val_SSIM: 0.7802
Date: 2020-06-08 10:20:56s, Time_Cost: 138s, Epoch: [27/200], Train_PSNR: 27.41, Val_PSNR: 22.54, Val_SSIM: 0.7726
Date: 2020-06-08 10:23:13s, Time_Cost: 138s, Epoch: [28/200], Train_PSNR: 27.38, Val_PSNR: 22.83, Val_SSIM: 0.7861
Date: 2020-06-08 10:25:31s, Time_Cost: 137s, Epoch: [29/200], Train_PSNR: 27.52, Val_PSNR: 22.74, Val_SSIM: 0.7835
Date: 2020-06-08 10:27:49s, Time_Cost: 138s, Epoch: [30/200], Train_PSNR: 27.56, Val_PSNR: 22.83, Val_SSIM: 0.7875
Date: 2020-06-08 10:30:07s, Time_Cost: 138s, Epoch: [31/200], Train_PSNR: 27.52, Val_PSNR: 22.98, Val_SSIM: 0.7835
Date: 2020-06-08 10:32:24s, Time_Cost: 137s, Epoch: [32/200], Train_PSNR: 27.66, Val_PSNR: 22.73, Val_SSIM: 0.7886
Date: 2020-06-08 10:34:42s, Time_Cost: 138s, Epoch: [33/200], Train_PSNR: 27.64, Val_PSNR: 22.81, Val_SSIM: 0.7774
Date: 2020-06-08 10:37:00s, Time_Cost: 138s, Epoch: [34/200], Train_PSNR: 27.75, Val_PSNR: 22.75, Val_SSIM: 0.7795
Date: 2020-06-08 10:39:18s, Time_Cost: 138s, Epoch: [35/200], Train_PSNR: 27.70, Val_PSNR: 22.70, Val_SSIM: 0.7879
Date: 2020-06-08 10:41:36s, Time_Cost: 138s, Epoch: [36/200], Train_PSNR: 27.90, Val_PSNR: 21.97, Val_SSIM: 0.7679
Date: 2020-06-08 10:43:53s, Time_Cost: 138s, Epoch: [37/200], Train_PSNR: 27.83, Val_PSNR: 22.99, Val_SSIM: 0.7853
Date: 2020-06-08 10:46:11s, Time_Cost: 137s, Epoch: [38/200], Train_PSNR: 27.92, Val_PSNR: 22.74, Val_SSIM: 0.7796
Date: 2020-06-08 10:48:29s, Time_Cost: 138s, Epoch: [39/200], Train_PSNR: 27.94, Val_PSNR: 22.92, Val_SSIM: 0.7864
Date: 2020-06-08 10:50:46s, Time_Cost: 138s, Epoch: [40/200], Train_PSNR: 28.04, Val_PSNR: 22.74, Val_SSIM: 0.7836
Date: 2020-06-08 10:53:04s, Time_Cost: 138s, Epoch: [41/200], Train_PSNR: 28.07, Val_PSNR: 22.77, Val_SSIM: 0.7789
Date: 2020-06-08 10:55:21s, Time_Cost: 137s, Epoch: [42/200], Train_PSNR: 28.09, Val_PSNR: 22.74, Val_SSIM: 0.7840
Date: 2020-06-08 11:03:30s, Time_Cost: 135s, Epoch: [43/200], Train_PSNR: 27.96, Val_PSNR: 22.90, Val_SSIM: 0.7795
Date: 2020-06-08 11:05:46s, Time_Cost: 136s, Epoch: [44/200], Train_PSNR: 28.00, Val_PSNR: 22.85, Val_SSIM: 0.7836
Date: 2020-06-08 11:08:04s, Time_Cost: 138s, Epoch: [45/200], Train_PSNR: 28.03, Val_PSNR: 22.54, Val_SSIM: 0.7848
Date: 2020-06-08 11:10:21s, Time_Cost: 137s, Epoch: [46/200], Train_PSNR: 28.03, Val_PSNR: 22.98, Val_SSIM: 0.7854
Date: 2020-06-08 11:12:39s, Time_Cost: 138s, Epoch: [47/200], Train_PSNR: 28.12, Val_PSNR: 22.88, Val_SSIM: 0.7846
Date: 2020-06-08 11:14:57s, Time_Cost: 137s, Epoch: [48/200], Train_PSNR: 28.18, Val_PSNR: 22.63, Val_SSIM: 0.7810
Date: 2020-06-08 11:17:14s, Time_Cost: 138s, Epoch: [49/200], Train_PSNR: 28.19, Val_PSNR: 22.78, Val_SSIM: 0.7821
Date: 2020-06-08 11:19:32s, Time_Cost: 138s, Epoch: [50/200], Train_PSNR: 28.18, Val_PSNR: 22.92, Val_SSIM: 0.7782
Date: 2020-06-08 11:21:50s, Time_Cost: 138s, Epoch: [51/200], Train_PSNR: 28.20, Val_PSNR: 22.89, Val_SSIM: 0.7833
Date: 2020-06-08 11:24:07s, Time_Cost: 138s, Epoch: [52/200], Train_PSNR: 28.29, Val_PSNR: 22.98, Val_SSIM: 0.7896
Date: 2020-06-08 11:26:25s, Time_Cost: 137s, Epoch: [53/200], Train_PSNR: 28.38, Val_PSNR: 22.56, Val_SSIM: 0.7784
Date: 2020-06-08 11:28:43s, Time_Cost: 138s, Epoch: [54/200], Train_PSNR: 28.34, Val_PSNR: 22.58, Val_SSIM: 0.7843
Date: 2020-06-08 11:31:01s, Time_Cost: 138s, Epoch: [55/200], Train_PSNR: 28.49, Val_PSNR: 23.15, Val_SSIM: 0.7893
Date: 2020-06-08 11:33:18s, Time_Cost: 137s, Epoch: [56/200], Train_PSNR: 28.46, Val_PSNR: 23.22, Val_SSIM: 0.7901
Date: 2020-06-08 11:35:36s, Time_Cost: 138s, Epoch: [57/200], Train_PSNR: 28.47, Val_PSNR: 22.71, Val_SSIM: 0.7823
Date: 2020-06-08 11:37:53s, Time_Cost: 137s, Epoch: [58/200], Train_PSNR: 28.51, Val_PSNR: 22.86, Val_SSIM: 0.7785
Date: 2020-06-08 11:40:11s, Time_Cost: 138s, Epoch: [59/200], Train_PSNR: 28.40, Val_PSNR: 22.92, Val_SSIM: 0.7857
Date: 2020-06-08 11:42:29s, Time_Cost: 138s, Epoch: [60/200], Train_PSNR: 28.56, Val_PSNR: 22.74, Val_SSIM: 0.7862
Date: 2020-06-08 11:44:47s, Time_Cost: 138s, Epoch: [61/200], Train_PSNR: 28.55, Val_PSNR: 23.13, Val_SSIM: 0.7866
Date: 2020-06-08 11:47:05s, Time_Cost: 138s, Epoch: [62/200], Train_PSNR: 28.65, Val_PSNR: 22.79, Val_SSIM: 0.7804
Date: 2020-06-08 11:49:23s, Time_Cost: 138s, Epoch: [63/200], Train_PSNR: 28.54, Val_PSNR: 23.11, Val_SSIM: 0.7871
Date: 2020-06-08 11:51:40s, Time_Cost: 138s, Epoch: [64/200], Train_PSNR: 28.51, Val_PSNR: 22.35, Val_SSIM: 0.7796
Date: 2020-06-08 11:53:58s, Time_Cost: 138s, Epoch: [65/200], Train_PSNR: 28.65, Val_PSNR: 22.82, Val_SSIM: 0.7887
Date: 2020-06-08 11:56:16s, Time_Cost: 138s, Epoch: [66/200], Train_PSNR: 28.74, Val_PSNR: 22.90, Val_SSIM: 0.7899
Date: 2020-06-08 11:58:34s, Time_Cost: 138s, Epoch: [67/200], Train_PSNR: 28.81, Val_PSNR: 22.82, Val_SSIM: 0.7811
Date: 2020-06-08 12:00:52s, Time_Cost: 138s, Epoch: [68/200], Train_PSNR: 28.52, Val_PSNR: 22.68, Val_SSIM: 0.7814
Date: 2020-06-08 12:03:09s, Time_Cost: 137s, Epoch: [69/200], Train_PSNR: 28.82, Val_PSNR: 22.93, Val_SSIM: 0.7804
Date: 2020-06-08 12:05:27s, Time_Cost: 138s, Epoch: [70/200], Train_PSNR: 28.74, Val_PSNR: 22.93, Val_SSIM: 0.7889
Date: 2020-06-08 12:07:46s, Time_Cost: 139s, Epoch: [71/200], Train_PSNR: 28.66, Val_PSNR: 23.08, Val_SSIM: 0.7881
Date: 2020-06-08 12:10:04s, Time_Cost: 138s, Epoch: [72/200], Train_PSNR: 28.85, Val_PSNR: 22.98, Val_SSIM: 0.7923
Date: 2020-06-08 12:12:22s, Time_Cost: 138s, Epoch: [73/200], Train_PSNR: 28.86, Val_PSNR: 23.17, Val_SSIM: 0.7886
Date: 2020-06-08 12:14:41s, Time_Cost: 139s, Epoch: [74/200], Train_PSNR: 28.85, Val_PSNR: 22.85, Val_SSIM: 0.7917
Date: 2020-06-08 12:16:59s, Time_Cost: 138s, Epoch: [75/200], Train_PSNR: 28.88, Val_PSNR: 22.87, Val_SSIM: 0.7765
Date: 2020-06-08 12:19:17s, Time_Cost: 138s, Epoch: [76/200], Train_PSNR: 28.95, Val_PSNR: 23.05, Val_SSIM: 0.7852
Date: 2020-06-08 12:21:35s, Time_Cost: 138s, Epoch: [77/200], Train_PSNR: 28.92, Val_PSNR: 22.88, Val_SSIM: 0.7901
Date: 2020-06-08 12:23:54s, Time_Cost: 139s, Epoch: [78/200], Train_PSNR: 29.00, Val_PSNR: 22.37, Val_SSIM: 0.7814
Date: 2020-06-08 12:26:12s, Time_Cost: 138s, Epoch: [79/200], Train_PSNR: 28.85, Val_PSNR: 23.21, Val_SSIM: 0.7844
Date: 2020-06-08 12:28:30s, Time_Cost: 138s, Epoch: [80/200], Train_PSNR: 28.90, Val_PSNR: 22.68, Val_SSIM: 0.7806
Date: 2020-06-08 12:30:48s, Time_Cost: 138s, Epoch: [81/200], Train_PSNR: 28.96, Val_PSNR: 23.24, Val_SSIM: 0.7930
Date: 2020-06-08 12:33:06s, Time_Cost: 138s, Epoch: [82/200], Train_PSNR: 29.01, Val_PSNR: 23.02, Val_SSIM: 0.7906
Date: 2020-06-08 12:35:24s, Time_Cost: 138s, Epoch: [83/200], Train_PSNR: 29.07, Val_PSNR: 22.90, Val_SSIM: 0.7807
Date: 2020-06-08 12:37:42s, Time_Cost: 138s, Epoch: [84/200], Train_PSNR: 28.98, Val_PSNR: 23.04, Val_SSIM: 0.7872
Date: 2020-06-08 12:40:00s, Time_Cost: 138s, Epoch: [85/200], Train_PSNR: 29.03, Val_PSNR: 22.83, Val_SSIM: 0.7750
Date: 2020-06-08 12:42:18s, Time_Cost: 138s, Epoch: [86/200], Train_PSNR: 29.07, Val_PSNR: 23.07, Val_SSIM: 0.7877
Date: 2020-06-08 12:44:36s, Time_Cost: 138s, Epoch: [87/200], Train_PSNR: 28.96, Val_PSNR: 22.92, Val_SSIM: 0.7867
Date: 2020-06-08 12:46:53s, Time_Cost: 138s, Epoch: [88/200], Train_PSNR: 29.16, Val_PSNR: 22.97, Val_SSIM: 0.7818
Date: 2020-06-08 12:49:12s, Time_Cost: 138s, Epoch: [89/200], Train_PSNR: 29.22, Val_PSNR: 23.17, Val_SSIM: 0.7968
Date: 2020-06-08 12:51:30s, Time_Cost: 138s, Epoch: [90/200], Train_PSNR: 29.01, Val_PSNR: 22.90, Val_SSIM: 0.7857
Date: 2020-06-08 12:53:48s, Time_Cost: 138s, Epoch: [91/200], Train_PSNR: 29.22, Val_PSNR: 22.81, Val_SSIM: 0.7815
Date: 2020-06-08 12:56:06s, Time_Cost: 138s, Epoch: [92/200], Train_PSNR: 29.02, Val_PSNR: 23.03, Val_SSIM: 0.7879
Date: 2020-06-08 12:58:24s, Time_Cost: 138s, Epoch: [93/200], Train_PSNR: 29.11, Val_PSNR: 23.02, Val_SSIM: 0.7877
Date: 2020-06-08 13:00:42s, Time_Cost: 138s, Epoch: [94/200], Train_PSNR: 29.28, Val_PSNR: 22.98, Val_SSIM: 0.7863
Date: 2020-06-08 13:03:00s, Time_Cost: 138s, Epoch: [95/200], Train_PSNR: 29.25, Val_PSNR: 22.96, Val_SSIM: 0.7891
Date: 2020-06-08 13:05:19s, Time_Cost: 138s, Epoch: [96/200], Train_PSNR: 29.18, Val_PSNR: 23.07, Val_SSIM: 0.7869
Date: 2020-06-08 13:07:37s, Time_Cost: 138s, Epoch: [97/200], Train_PSNR: 29.28, Val_PSNR: 22.78, Val_SSIM: 0.7789
Date: 2020-06-08 13:09:55s, Time_Cost: 138s, Epoch: [98/200], Train_PSNR: 29.39, Val_PSNR: 22.87, Val_SSIM: 0.7845
Date: 2020-06-08 13:12:13s, Time_Cost: 138s, Epoch: [99/200], Train_PSNR: 29.15, Val_PSNR: 23.07, Val_SSIM: 0.7880
Date: 2020-06-08 13:14:32s, Time_Cost: 138s, Epoch: [100/200], Train_PSNR: 29.33, Val_PSNR: 23.09, Val_SSIM: 0.7925
Date: 2020-06-08 13:16:50s, Time_Cost: 138s, Epoch: [101/200], Train_PSNR: 29.71, Val_PSNR: 23.23, Val_SSIM: 0.7853
Date: 2020-06-08 13:19:08s, Time_Cost: 138s, Epoch: [102/200], Train_PSNR: 29.72, Val_PSNR: 23.14, Val_SSIM: 0.7870
Date: 2020-06-08 13:21:26s, Time_Cost: 138s, Epoch: [103/200], Train_PSNR: 29.65, Val_PSNR: 22.87, Val_SSIM: 0.7768
Date: 2020-06-08 13:23:45s, Time_Cost: 138s, Epoch: [104/200], Train_PSNR: 29.76, Val_PSNR: 23.01, Val_SSIM: 0.7783
Date: 2020-06-08 13:26:03s, Time_Cost: 139s, Epoch: [105/200], Train_PSNR: 29.72, Val_PSNR: 23.07, Val_SSIM: 0.7851
Date: 2020-06-08 13:28:22s, Time_Cost: 139s, Epoch: [106/200], Train_PSNR: 29.77, Val_PSNR: 23.07, Val_SSIM: 0.7839
Date: 2020-06-08 13:30:41s, Time_Cost: 139s, Epoch: [107/200], Train_PSNR: 29.79, Val_PSNR: 23.01, Val_SSIM: 0.7920
Date: 2020-06-08 13:32:59s, Time_Cost: 139s, Epoch: [108/200], Train_PSNR: 29.80, Val_PSNR: 23.01, Val_SSIM: 0.7705
Date: 2020-06-08 13:35:17s, Time_Cost: 138s, Epoch: [109/200], Train_PSNR: 29.75, Val_PSNR: 23.10, Val_SSIM: 0.7773
Date: 2020-06-08 13:37:36s, Time_Cost: 139s, Epoch: [110/200], Train_PSNR: 29.77, Val_PSNR: 23.10, Val_SSIM: 0.7908
Date: 2020-06-08 13:39:54s, Time_Cost: 138s, Epoch: [111/200], Train_PSNR: 29.85, Val_PSNR: 23.03, Val_SSIM: 0.7898
Date: 2020-06-08 13:42:13s, Time_Cost: 139s, Epoch: [112/200], Train_PSNR: 29.80, Val_PSNR: 23.06, Val_SSIM: 0.7808
Date: 2020-06-08 13:44:32s, Time_Cost: 138s, Epoch: [113/200], Train_PSNR: 29.86, Val_PSNR: 23.04, Val_SSIM: 0.7804
Date: 2020-06-08 13:46:50s, Time_Cost: 139s, Epoch: [114/200], Train_PSNR: 29.82, Val_PSNR: 23.11, Val_SSIM: 0.7837
Date: 2020-06-08 13:49:09s, Time_Cost: 138s, Epoch: [115/200], Train_PSNR: 29.88, Val_PSNR: 23.02, Val_SSIM: 0.7830
Date: 2020-06-08 13:51:27s, Time_Cost: 138s, Epoch: [116/200], Train_PSNR: 29.77, Val_PSNR: 22.93, Val_SSIM: 0.7849
Date: 2020-06-08 13:53:45s, Time_Cost: 138s, Epoch: [117/200], Train_PSNR: 29.81, Val_PSNR: 23.01, Val_SSIM: 0.7825
Date: 2020-06-08 13:56:04s, Time_Cost: 139s, Epoch: [118/200], Train_PSNR: 29.84, Val_PSNR: 23.21, Val_SSIM: 0.7904
Date: 2020-06-08 13:58:23s, Time_Cost: 139s, Epoch: [119/200], Train_PSNR: 29.89, Val_PSNR: 23.00, Val_SSIM: 0.7882
Date: 2020-06-08 14:00:41s, Time_Cost: 138s, Epoch: [120/200], Train_PSNR: 29.87, Val_PSNR: 22.97, Val_SSIM: 0.7851
Date: 2020-06-08 14:03:00s, Time_Cost: 139s, Epoch: [121/200], Train_PSNR: 29.96, Val_PSNR: 22.39, Val_SSIM: 0.7762
Date: 2020-06-08 14:05:18s, Time_Cost: 138s, Epoch: [122/200], Train_PSNR: 29.89, Val_PSNR: 23.12, Val_SSIM: 0.7825
Date: 2020-06-08 14:07:36s, Time_Cost: 138s, Epoch: [123/200], Train_PSNR: 29.90, Val_PSNR: 23.02, Val_SSIM: 0.7826
Date: 2020-06-08 14:09:55s, Time_Cost: 139s, Epoch: [124/200], Train_PSNR: 29.89, Val_PSNR: 23.16, Val_SSIM: 0.7882
Date: 2020-06-08 14:12:13s, Time_Cost: 139s, Epoch: [125/200], Train_PSNR: 29.98, Val_PSNR: 23.24, Val_SSIM: 0.7926
Date: 2020-06-08 14:14:32s, Time_Cost: 139s, Epoch: [126/200], Train_PSNR: 29.89, Val_PSNR: 22.80, Val_SSIM: 0.7858
Date: 2020-06-08 14:16:51s, Time_Cost: 139s, Epoch: [127/200], Train_PSNR: 29.93, Val_PSNR: 23.00, Val_SSIM: 0.7856
Date: 2020-06-08 14:19:10s, Time_Cost: 139s, Epoch: [128/200], Train_PSNR: 29.97, Val_PSNR: 23.19, Val_SSIM: 0.7946
Date: 2020-06-08 14:21:29s, Time_Cost: 139s, Epoch: [129/200], Train_PSNR: 30.00, Val_PSNR: 22.87, Val_SSIM: 0.7889
Date: 2020-06-08 14:23:47s, Time_Cost: 138s, Epoch: [130/200], Train_PSNR: 30.03, Val_PSNR: 23.17, Val_SSIM: 0.7892
Date: 2020-06-08 14:26:05s, Time_Cost: 139s, Epoch: [131/200], Train_PSNR: 29.99, Val_PSNR: 22.97, Val_SSIM: 0.7768
Date: 2020-06-08 14:28:24s, Time_Cost: 139s, Epoch: [132/200], Train_PSNR: 29.93, Val_PSNR: 22.87, Val_SSIM: 0.7861
Date: 2020-06-08 14:30:43s, Time_Cost: 139s, Epoch: [133/200], Train_PSNR: 30.01, Val_PSNR: 23.03, Val_SSIM: 0.7922
Date: 2020-06-08 14:33:01s, Time_Cost: 138s, Epoch: [134/200], Train_PSNR: 29.99, Val_PSNR: 23.06, Val_SSIM: 0.7860
Date: 2020-06-08 14:35:20s, Time_Cost: 139s, Epoch: [135/200], Train_PSNR: 29.97, Val_PSNR: 22.97, Val_SSIM: 0.7919
Date: 2020-06-08 14:37:38s, Time_Cost: 138s, Epoch: [136/200], Train_PSNR: 30.01, Val_PSNR: 23.23, Val_SSIM: 0.7951
Date: 2020-06-08 14:39:57s, Time_Cost: 139s, Epoch: [137/200], Train_PSNR: 29.98, Val_PSNR: 23.18, Val_SSIM: 0.7932
Date: 2020-06-08 14:42:16s, Time_Cost: 139s, Epoch: [138/200], Train_PSNR: 30.01, Val_PSNR: 23.17, Val_SSIM: 0.7834
Date: 2020-06-08 14:44:35s, Time_Cost: 139s, Epoch: [139/200], Train_PSNR: 30.04, Val_PSNR: 23.25, Val_SSIM: 0.7940
Date: 2020-06-08 14:46:53s, Time_Cost: 138s, Epoch: [140/200], Train_PSNR: 30.10, Val_PSNR: 22.81, Val_SSIM: 0.7880
Date: 2020-06-08 14:49:11s, Time_Cost: 138s, Epoch: [141/200], Train_PSNR: 30.05, Val_PSNR: 23.07, Val_SSIM: 0.7843
Date: 2020-06-08 14:51:29s, Time_Cost: 138s, Epoch: [142/200], Train_PSNR: 30.04, Val_PSNR: 23.09, Val_SSIM: 0.7896
Date: 2020-06-08 14:53:48s, Time_Cost: 139s, Epoch: [143/200], Train_PSNR: 30.03, Val_PSNR: 23.09, Val_SSIM: 0.7834
Date: 2020-06-08 14:56:07s, Time_Cost: 139s, Epoch: [144/200], Train_PSNR: 30.03, Val_PSNR: 22.99, Val_SSIM: 0.7928
Date: 2020-06-08 14:58:26s, Time_Cost: 139s, Epoch: [145/200], Train_PSNR: 30.07, Val_PSNR: 23.06, Val_SSIM: 0.7864
Date: 2020-06-08 15:00:44s, Time_Cost: 139s, Epoch: [146/200], Train_PSNR: 30.02, Val_PSNR: 22.95, Val_SSIM: 0.7897
Date: 2020-06-08 15:03:03s, Time_Cost: 139s, Epoch: [147/200], Train_PSNR: 30.11, Val_PSNR: 23.12, Val_SSIM: 0.7927
Date: 2020-06-08 15:05:22s, Time_Cost: 139s, Epoch: [148/200], Train_PSNR: 30.10, Val_PSNR: 23.17, Val_SSIM: 0.7920
Date: 2020-06-08 15:07:40s, Time_Cost: 138s, Epoch: [149/200], Train_PSNR: 30.06, Val_PSNR: 23.07, Val_SSIM: 0.7798
Date: 2020-06-08 17:02:50s, Time_Cost: 1198s, Epoch: [1/200], Train_PSNR: 24.65, Val_PSNR: 21.71, Val_SSIM: 0.7491
Date: 2020-06-08 17:29:38s, Time_Cost: 1113s, Epoch: [1/200], Train_PSNR: 27.08, Val_PSNR: 21.88, Val_SSIM: 0.7495
Date: 2020-06-08 17:52:36s, Time_Cost: 2491s, Epoch: [1/200], Train_PSNR: 26.46, Val_PSNR: 17.59, Val_SSIM: 0.6205
Date: 2020-06-08 18:11:22s, Time_Cost: 1126s, Epoch: [2/200], Train_PSNR: 27.41, Val_PSNR: 22.05, Val_SSIM: 0.7477
Date: 2020-06-08 18:33:23s, Time_Cost: 2446s, Epoch: [2/200], Train_PSNR: 27.02, Val_PSNR: 19.95, Val_SSIM: 0.6755
Date: 2020-06-08 18:52:05s, Time_Cost: 1123s, Epoch: [3/200], Train_PSNR: 27.93, Val_PSNR: 21.89, Val_SSIM: 0.7332
Date: 2020-06-08 19:14:08s, Time_Cost: 2445s, Epoch: [3/200], Train_PSNR: 27.47, Val_PSNR: 21.17, Val_SSIM: 0.7173
Date: 2020-06-08 19:32:51s, Time_Cost: 1124s, Epoch: [4/200], Train_PSNR: 28.21, Val_PSNR: 21.80, Val_SSIM: 0.7305
Date: 2020-06-08 19:54:51s, Time_Cost: 2444s, Epoch: [4/200], Train_PSNR: 27.84, Val_PSNR: 21.27, Val_SSIM: 0.7164
Date: 2020-06-08 20:13:38s, Time_Cost: 1126s, Epoch: [5/200], Train_PSNR: 28.39, Val_PSNR: 22.08, Val_SSIM: 0.7357
Date: 2020-06-08 20:35:43s, Time_Cost: 2452s, Epoch: [5/200], Train_PSNR: 27.92, Val_PSNR: 20.96, Val_SSIM: 0.7140
Date: 2020-06-08 20:54:28s, Time_Cost: 1125s, Epoch: [6/200], Train_PSNR: 28.58, Val_PSNR: 21.63, Val_SSIM: 0.7326
Date: 2020-06-08 21:16:28s, Time_Cost: 2445s, Epoch: [6/200], Train_PSNR: 28.19, Val_PSNR: 21.52, Val_SSIM: 0.7405
Date: 2020-06-08 21:35:12s, Time_Cost: 1125s, Epoch: [7/200], Train_PSNR: 28.73, Val_PSNR: 21.74, Val_SSIM: 0.7388
Date: 2020-06-08 21:57:16s, Time_Cost: 2449s, Epoch: [7/200], Train_PSNR: 28.12, Val_PSNR: 19.81, Val_SSIM: 0.6773
